"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"DISGENET","Fibrous Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Psammomatous Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Xanthomatous Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Papillomatosis","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","CCND1,ERBB2,EGFR"
"DISGENET","Hemangioblastic Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Intraventricular Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Cerebral Convexity Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Intracranial Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Hemangiopericytic Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Papilloma, Squamous Cell","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","CCND1,ERBB2,EGFR"
"DISGENET","Clear Cell Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Papilloma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","CCND1,ERBB2,EGFR"
"DISGENET","Secretory meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Malignant Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Transitional Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Angiomatous Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Microcystic meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Posterior Fossa Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Olfactory Groove Meningioma","3","53","12","9587","1.84e-3","1.01e-2","45.22","7.60e-1","8.13e-3","3.39e-5","PTEN,AKT1,PGR"
"DISGENET","Salivary Gland Neoplasms","4","53","47","9587","2.06e-3","1.13e-2","15.39","7.99e-1","9.05e-3","1.25e-4","TOP2A,CCND1,CDH1,DTL"
"DISGENET","Benign tumor of pancreas","3","53","13","9587","2.17e-3","1.18e-2","41.74","8.14e-1","9.44e-3","4.39e-5","BRCA1,BRCA2,TP53"
"DISGENET","Chromosome Breaks","3","53","14","9587","2.52e-3","1.35e-2","38.76","8.59e-1","1.08e-2","5.56e-5","MYC,BRCA1,EZH2"
"DISGENET","Chromosome Breakage","3","53","14","9587","2.52e-3","1.35e-2","38.76","8.59e-1","1.08e-2","5.56e-5","MYC,BRCA1,EZH2"
"DISGENET","Precancerous Conditions","5","53","110","9587","2.91e-3","1.54e-2","8.22","8.96e-1","1.23e-2","3.36e-4","MUC1,CCND1,CDH1,KRT8,AKT1"
"DISGENET","Condition, Preneoplastic","5","53","110","9587","2.91e-3","1.54e-2","8.22","8.96e-1","1.23e-2","3.36e-4","MUC1,CCND1,CDH1,KRT8,AKT1"
"DISGENET","Neoplasm Invasiveness","6","53","184","9587","3.09e-3","1.62e-2","5.90","9.09e-1","1.30e-2","5.00e-4","CDH1,PTEN,NEK2,ESR1,EGFR,ACTB"
"DISGENET","Chronic Lymphocytic Leukemia","4","53","55","9587","3.24e-3","1.69e-2","13.16","9.19e-1","1.35e-2","2.30e-4","CCND1,PIK3CA,MYC,TP53"
"DISGENET","Pustulosis of Palms and Soles","4","53","57","9587","3.58e-3","1.84e-2","12.69","9.38e-1","1.48e-2","2.65e-4","PCNA,PTTG1,MKI67,TP53"
"DISGENET","Psoriasis","4","53","57","9587","3.58e-3","1.84e-2","12.69","9.38e-1","1.48e-2","2.65e-4","PCNA,PTTG1,MKI67,TP53"
"DISGENET","Benign neoplasm of stomach","3","53","17","9587","3.73e-3","1.88e-2","31.92","9.45e-1","1.51e-2","1.03e-4","PIK3CA,CDH1,ERBB2"
"DISGENET","Carcinoma in situ of stomach","3","53","17","9587","3.73e-3","1.88e-2","31.92","9.45e-1","1.51e-2","1.03e-4","PIK3CA,CDH1,ERBB2"
"DISGENET","Neoplasm of uncertain or unknown behavior of stomach","3","53","17","9587","3.73e-3","1.88e-2","31.92","9.45e-1","1.51e-2","1.03e-4","PIK3CA,CDH1,ERBB2"
"DISGENET","Hemangiosarcoma","3","53","18","9587","4.18e-3","2.09e-2","30.15","9.61e-1","1.68e-2","1.23e-4","CCND1,MYC,TP53"
"DISGENET","Pancreatic carcinoma","3","53","19","9587","4.65e-3","2.30e-2","28.56","9.73e-1","1.85e-2","1.45e-4","BRCA1,BRCA2,TP53"
"DISGENET","Meningioma","3","53","19","9587","4.65e-3","2.30e-2","28.56","9.73e-1","1.85e-2","1.45e-4","PTEN,AKT1,PGR"
"DISGENET","Stomach Carcinoma","3","53","21","9587","5.67e-3","2.77e-2","25.84","9.88e-1","2.22e-2","1.98e-4","PIK3CA,CDH1,ERBB2"
"DISGENET","Sarcoma","3","53","21","9587","5.67e-3","2.77e-2","25.84","9.88e-1","2.22e-2","1.98e-4","RB1,PIK3CA,TP53"
"DISGENET","Sezary Syndrome","3","53","27","9587","9.29e-3","4.50e-2","20.10","9.99e-1","3.62e-2","4.25e-4","RB1,PTEN,TP53"
"DISGENET","Hyperplasia","3","53","28","9587","9.97e-3","4.80e-2","19.38","1.00e+0","3.86e-2","4.74e-4","CCND1,PIK3CA,AKT1"
"DISGENET","Hematopoetic Myelodysplasia","3","53","29","9587","1.07e-2","5.03e-2","18.71","1.00e+0","4.04e-2","5.27e-4","MYC,TP53,EZH2"
"DISGENET","Carcinoma, Ovarian Epithelial","3","53","29","9587","1.07e-2","5.03e-2","18.71","1.00e+0","4.04e-2","5.27e-4","CDH1,ERBB2,TP53"
"DISGENET","Hereditary site-specific ovarian cancer syndrome","2","53","2","9587","1.08e-2","5.03e-2","180.89","1.00e+0","4.04e-2","3.00e-5","BRCA1,BRCA2"
"DISGENET","Cirrhosis, Familial","2","53","2","9587","1.08e-2","5.03e-2","180.89","1.00e+0","4.04e-2","3.00e-5","KRT18,KRT8"
"DISGENET","Proteus-Like Syndrome (disorder)","2","53","2","9587","1.08e-2","5.03e-2","180.89","1.00e+0","4.04e-2","3.00e-5","PTEN,AKT1"
"DISGENET","Proteus Syndrome","2","53","2","9587","1.08e-2","5.03e-2","180.89","1.00e+0","4.04e-2","3.00e-5","PTEN,AKT1"
"DISGENET","Neoplasms, Intracranial","3","53","33","9587","1.37e-2","6.17e-2","16.44","1.00e+0","4.96e-2","7.74e-4","PCNA,CCND1,CDK4"
"DISGENET","Primary malignant neoplasm of brain","3","53","33","9587","1.37e-2","6.17e-2","16.44","1.00e+0","4.96e-2","7.74e-4","PCNA,CCND1,CDK4"
"DISGENET","Recurrent Brain Neoplasm","3","53","33","9587","1.37e-2","6.17e-2","16.44","1.00e+0","4.96e-2","7.74e-4","PCNA,CCND1,CDK4"
"DISGENET","Brain Tumor, Primary","3","53","33","9587","1.37e-2","6.17e-2","16.44","1.00e+0","4.96e-2","7.74e-4","PCNA,CCND1,CDK4"
"DISGENET","Benign neoplasm of brain, unspecified","3","53","33","9587","1.37e-2","6.17e-2","16.44","1.00e+0","4.96e-2","7.74e-4","PCNA,CCND1,CDK4"
"DISGENET","Burkitt Lymphoma","3","53","35","9587","1.53e-2","6.87e-2","15.50","1.00e+0","5.52e-2","9.22e-4","MYC,GATA3,TP53"
"DISGENET","Lymphoma","3","53","40","9587","1.97e-2","8.80e-2","13.57","1.00e+0","7.07e-2","1.36e-3","CDK4,PTEN,EZH2"
"DISGENET","Multiple Myeloma","3","53","41","9587","2.07e-2","9.17e-2","13.24","1.00e+0","7.36e-2","1.47e-3","MUC1,CCND1,MYC"
"DISGENET","Polyploidy","2","53","4","9587","2.15e-2","9.33e-2","90.44","1.00e+0","7.49e-2","1.79e-4","CHEK1,TP53"
"DISGENET","Penile Neoplasms","2","53","4","9587","2.15e-2","9.33e-2","90.44","1.00e+0","7.49e-2","1.79e-4","PIK3CA,TP53"
"DISGENET","Endometrial adenocarcinoma","2","53","4","9587","2.15e-2","9.33e-2","90.44","1.00e+0","7.49e-2","1.79e-4","AKT1,EGFR"
"DISGENET","Malignant neoplasm of penis","2","53","4","9587","2.15e-2","9.33e-2","90.44","1.00e+0","7.49e-2","1.79e-4","PIK3CA,TP53"
"DISGENET","Melanotic medulloblastoma","3","53","43","9587","2.26e-2","9.54e-2","12.62","1.00e+0","7.66e-2","1.68e-3","MYC,ERBB2,BRCA2"
"DISGENET","Desmoplastic Medulloblastoma","3","53","43","9587","2.26e-2","9.54e-2","12.62","1.00e+0","7.66e-2","1.68e-3","MYC,ERBB2,BRCA2"
"DISGENET","Medullomyoblastoma","3","53","43","9587","2.26e-2","9.54e-2","12.62","1.00e+0","7.66e-2","1.68e-3","MYC,ERBB2,BRCA2"
"DISGENET","Adult Medulloblastoma","3","53","43","9587","2.26e-2","9.54e-2","12.62","1.00e+0","7.66e-2","1.68e-3","MYC,ERBB2,BRCA2"
"DISGENET","Childhood Medulloblastoma","3","53","43","9587","2.26e-2","9.54e-2","12.62","1.00e+0","7.66e-2","1.68e-3","MYC,ERBB2,BRCA2"
"DISGENET","Squamous cell carcinoma of mouth","2","53","5","9587","2.68e-2","1.13e-1","72.35","1.00e+0","9.04e-2","2.97e-4","PIK3CA,PTEN"
"DISGENET","Medulloblastoma","3","53","50","9587","2.99e-2","1.25e-1","10.85","1.00e+0","1.00e-1","2.60e-3","MYC,ERBB2,BRCA2"
"DISGENET","GLIOMA SUSCEPTIBILITY 1","2","53","6","9587","3.21e-2","1.33e-1","60.30","1.00e+0","1.06e-1","4.43e-4","ERBB2,TP53"
"DISGENET","Adult only","2","53","6","9587","3.21e-2","1.33e-1","60.30","1.00e+0","1.06e-1","4.43e-4","BRCA1,BRCA2"
"DISGENET","Mouth Neoplasms","3","53","54","9587","3.45e-2","1.41e-1","10.05","1.00e+0","1.13e-1","3.24e-3","PIK3CA,GAPDH,TP53"
"DISGENET","Malignant neoplasm of mouth","3","53","54","9587","3.45e-2","1.41e-1","10.05","1.00e+0","1.13e-1","3.24e-3","PIK3CA,GAPDH,TP53"
"DISGENET","Diffuse Large B-Cell Lymphoma","3","53","55","9587","3.57e-2","1.45e-1","9.87","1.00e+0","1.16e-1","3.42e-3","PIK3CA,MYC,EZH2"
"DISGENET","Rectal Neoplasms","2","53","7","9587","3.74e-2","1.49e-1","51.68","1.00e+0","1.20e-1","6.19e-4","TYMS,EGFR"
"DISGENET","Aortic valve calcification","2","53","7","9587","3.74e-2","1.49e-1","51.68","1.00e+0","1.20e-1","6.19e-4","AKT1,TP53"
"DISGENET","Rectal Carcinoma","2","53","7","9587","3.74e-2","1.49e-1","51.68","1.00e+0","1.20e-1","6.19e-4","TYMS,EGFR"
"DISGENET","Acute erythroleukemia","2","53","8","9587","4.26e-2","1.64e-1","45.22","1.00e+0","1.32e-1","8.22e-4","RB1,TP53"
"DISGENET","Acute erythroleukemia - M6a subtype","2","53","8","9587","4.26e-2","1.64e-1","45.22","1.00e+0","1.32e-1","8.22e-4","RB1,TP53"
"DISGENET","Leukemia, Megakaryoblastic, of Down Syndrome","2","53","8","9587","4.26e-2","1.64e-1","45.22","1.00e+0","1.32e-1","8.22e-4","TP53,EZH2"
"DISGENET","Acute erythroleukemia - M6b subtype","2","53","8","9587","4.26e-2","1.64e-1","45.22","1.00e+0","1.32e-1","8.22e-4","RB1,TP53"
"DISGENET","Cancer of Urinary Tract","2","53","8","9587","4.26e-2","1.64e-1","45.22","1.00e+0","1.32e-1","8.22e-4","CCND1,TP53"
"DISGENET","Urologic Neoplasms","2","53","8","9587","4.26e-2","1.64e-1","45.22","1.00e+0","1.32e-1","8.22e-4","CCND1,TP53"
"DISGENET","Acute myeloid leukemia FAB-M6","2","53","8","9587","4.26e-2","1.64e-1","45.22","1.00e+0","1.32e-1","8.22e-4","RB1,TP53"
"DISGENET","Adult Hepatocellular Carcinoma","2","53","9","9587","4.78e-2","1.83e-1","40.20","1.00e+0","1.47e-1","1.05e-3","PIK3CA,TP53"
"DISGENET","Nasopharyngeal Neoplasms","2","53","9","9587","4.78e-2","1.83e-1","40.20","1.00e+0","1.47e-1","1.05e-3","TP53,EGFR"
"DISGENET","Benign Neoplasm","3","53","66","9587","4.97e-2","1.88e-1","8.22","1.00e+0","1.51e-1","5.71e-3","MYC,E2F1,BRCA1"
"DISGENET","Neoplasms","3","53","66","9587","4.97e-2","1.88e-1","8.22","1.00e+0","1.51e-1","5.71e-3","MYC,E2F1,BRCA1"
"DISGENET","Prostate cancer, familial","3","53","68","9587","5.24e-2","1.97e-1","7.98","1.00e+0","1.58e-1","6.21e-3","CDH1,BRCA1,BRCA2"
"DISGENET","Small Lymphocytic Lymphoma","2","53","10","9587","5.30e-2","1.98e-1","36.18","1.00e+0","1.59e-1","1.31e-3","CCND1,TP53"
"DISGENET","B-CELL MALIGNANCY, LOW-GRADE","2","53","10","9587","5.30e-2","1.98e-1","36.18","1.00e+0","1.59e-1","1.31e-3","CCND1,TP53"
"DISGENET","Mammary Ductal Carcinoma","2","53","11","9587","5.81e-2","2.13e-1","32.89","1.00e+0","1.71e-1","1.60e-3","CDH1,ERBB2"
"DISGENET","Invasive Ductal Breast Carcinoma","2","53","11","9587","5.81e-2","2.13e-1","32.89","1.00e+0","1.71e-1","1.60e-3","CDH1,ERBB2"
"DISGENET","Adrenal Cancer","2","53","11","9587","5.81e-2","2.13e-1","32.89","1.00e+0","1.71e-1","1.60e-3","RB1,TP53"
"DISGENET","Adrenal Gland Neoplasms","2","53","11","9587","5.81e-2","2.13e-1","32.89","1.00e+0","1.71e-1","1.60e-3","RB1,TP53"
"DISGENET","B-Cell Lymphomas","2","53","12","9587","6.32e-2","2.30e-1","30.15","1.00e+0","1.85e-1","1.91e-3","TP53,EZH2"
"DISGENET","Glioblastoma","3","53","78","9587","6.67e-2","2.42e-1","6.96","1.00e+0","1.94e-1","9.07e-3","MYC,PTEN,EGFR"
"DISGENET","Paraganglioma","2","53","13","9587","6.83e-2","2.47e-1","27.83","1.00e+0","1.98e-1","2.25e-3","PTEN,TP53"
"DISGENET","Adenocarcinoma Of Esophagus","2","53","14","9587","7.34e-2","2.61e-1","25.84","1.00e+0","2.10e-1","2.62e-3","PIK3CA,TP53"
"DISGENET","Sarcoma, Spindle Cell","2","53","14","9587","7.34e-2","2.61e-1","25.84","1.00e+0","2.10e-1","2.62e-3","PIK3CA,TP53"
"DISGENET","Sarcoma, Epithelioid","2","53","14","9587","7.34e-2","2.61e-1","25.84","1.00e+0","2.10e-1","2.62e-3","PIK3CA,TP53"
"DISGENET","Giant Cell Glioblastoma","3","53","83","9587","7.44e-2","2.64e-1","6.54","1.00e+0","2.12e-1","1.07e-2","MYC,TP53,EGFR"
"DISGENET","Carcinoma of Endocrine Gland","2","53","15","9587","7.84e-2","2.69e-1","24.12","1.00e+0","2.16e-1","3.01e-3","PTEN,TP53"
"DISGENET","Lymphoma, Large-Cell, Follicular","2","53","15","9587","7.84e-2","2.69e-1","24.12","1.00e+0","2.16e-1","3.01e-3","TYMS,EZH2"
"DISGENET","Lymphoma, Follicular, Grade 2","2","53","15","9587","7.84e-2","2.69e-1","24.12","1.00e+0","2.16e-1","3.01e-3","TYMS,EZH2"
"DISGENET","Lymphoma, Follicular, Grade 1","2","53","15","9587","7.84e-2","2.69e-1","24.12","1.00e+0","2.16e-1","3.01e-3","TYMS,EZH2"
"DISGENET","Lymphoma, Mixed-Cell, Follicular","2","53","15","9587","7.84e-2","2.69e-1","24.12","1.00e+0","2.16e-1","3.01e-3","TYMS,EZH2"
"DISGENET","Lymphoma, Small Cleaved-Cell, Follicular","2","53","15","9587","7.84e-2","2.69e-1","24.12","1.00e+0","2.16e-1","3.01e-3","TYMS,EZH2"
"DISGENET","Lymphoma, Follicular, Grade 3","2","53","15","9587","7.84e-2","2.69e-1","24.12","1.00e+0","2.16e-1","3.01e-3","TYMS,EZH2"
"DISGENET","Steatohepatitis","3","53","88","9587","8.23e-2","2.79e-1","6.17","1.00e+0","2.24e-1","1.26e-2","FOXA1,MYC,PTEN"
"DISGENET","Fatty Liver","3","53","88","9587","8.23e-2","2.79e-1","6.17","1.00e+0","2.24e-1","1.26e-2","FOXA1,MYC,PTEN"
"DISGENET","Familial Intestinal Polyposis","2","53","16","9587","8.34e-2","2.79e-1","22.61","1.00e+0","2.24e-1","3.42e-3","AKT1,EGFR"
"DISGENET","gliosarcoma","2","53","16","9587","8.34e-2","2.79e-1","22.61","1.00e+0","2.24e-1","3.42e-3","TP53,EGFR"
"DISGENET","Polyposis, Adenomatous Intestinal","2","53","16","9587","8.34e-2","2.79e-1","22.61","1.00e+0","2.24e-1","3.42e-3","AKT1,EGFR"
"DISGENET","T-Cell Lymphoma","2","53","16","9587","8.34e-2","2.79e-1","22.61","1.00e+0","2.24e-1","3.42e-3","AKT1,TP53"
"DISGENET","Adenomatous Polyposis Coli","2","53","17","9587","8.84e-2","2.93e-1","21.28","1.00e+0","2.35e-1","3.87e-3","AKT1,EGFR"
"DISGENET","Psychoses, Substance-Induced","2","53","17","9587","8.84e-2","2.93e-1","21.28","1.00e+0","2.35e-1","3.87e-3","AKT1,ESR1"
"DISGENET","Malignant neoplasm of endometrium","2","53","18","9587","9.33e-2","3.07e-1","20.10","1.00e+0","2.46e-1","4.34e-3","PTEN,EGFR"
"DISGENET","Carcinoma in situ of endometrium","2","53","18","9587","9.33e-2","3.07e-1","20.10","1.00e+0","2.46e-1","4.34e-3","PTEN,EGFR"
"DISGENET","Lymphoma, Follicular","2","53","19","9587","9.83e-2","3.22e-1","19.04","1.00e+0","2.58e-1","4.83e-3","TYMS,EZH2"

